2019-03-04 12:46:53,316 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-03-04 12:46:53,323 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\waddah.ajjaj\Desktop\springboot-jdbc-workspace\spring-security-jwt-jdbcTemplate\src\test\resources
2019-03-04 12:48:46,384 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-03-04 12:48:46,394 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-03-04 12:48:46,404 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-03-04 12:48:46,427 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-03-04 12:48:46,427 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\waddah.ajjaj\Desktop\springboot-jdbc-workspace\spring-security-jwt-jdbcTemplate\src\test\resources
2019-03-04 12:49:13,564 [Worker-28] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-03-04 12:49:13,565 [Worker-28] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-04 12:49:13,565 [Worker-28] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-03-04 12:49:13,566 [Worker-28] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-03-04 12:49:13,573 [Worker-28] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\waddah.ajjaj\Desktop\springboot-jdbc-workspace\spring-security-jwt-jdbcTemplate\src\test\resources
2019-03-04 12:49:20,279 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-03-04 12:49:20,286 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-03-04 12:49:20,298 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-03-04 12:49:20,306 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-03-04 12:49:20,306 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\waddah.ajjaj\Desktop\springboot-jdbc-workspace\spring-security-jwt-jdbcTemplate\src\test\resources
2019-03-04 12:52:40,340 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-03-04 12:52:40,340 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
